GO IPR KO
GO:0016719 IPR014103 K00514
GO:0016742 IPR005793 K19640
GO:0016742 IPR002376 K19640
GO:0016742 IPR036477 K19640
GO:0016756 IPR007719 K05941
GO:0016756 IPR040409 K05941
GO:0016760 IPR005150 K20923
GO:0016760 IPR005150 K00694
GO:0016760 IPR005150 K20924
GO:0016805 IPR005322 K01271
GO:0016805 IPR005322 K14213
GO:0016805 IPR000755 K01271
GO:0016805 IPR000755 K14213
GO:0016829 IPR005656 K02619
GO:0016829 IPR005656 K03342
GO:0016829 IPR005656 K18482
GO:0016829 IPR005656 K02288
GO:0016829 IPR002762 K02619
GO:0016829 IPR002762 K03342
GO:0016829 IPR002762 K18482
GO:0016829 IPR002762 K02288
GO:0016829 IPR020625 K02619
GO:0016829 IPR020625 K03342
GO:0016829 IPR020625 K18482
GO:0016829 IPR020625 K02288
GO:0016829 IPR010404 K02619
GO:0016829 IPR010404 K03342
GO:0016829 IPR010404 K18482
GO:0016829 IPR010404 K02288
GO:0016829 IPR000887 K02619
GO:0016829 IPR000887 K03342
GO:0016829 IPR000887 K18482
GO:0016829 IPR000887 K02288
GO:0016829 IPR001597 K02619
GO:0016829 IPR001597 K03342
GO:0016829 IPR001597 K18482
GO:0016829 IPR001597 K02288
GO:0016829 IPR004646 K02619
GO:0016829 IPR004646 K03342
GO:0016829 IPR004646 K18482
GO:0016829 IPR004646 K02288
GO:0016829 IPR002220 K02619
GO:0016829 IPR002220 K03342
GO:0016829 IPR002220 K18482
GO:0016829 IPR002220 K02288
GO:0016829 IPR036148 K02619
GO:0016829 IPR036148 K03342
GO:0016829 IPR036148 K18482
GO:0016829 IPR036148 K02288
GO:0016829 IPR018951 K02619
GO:0016829 IPR018951 K03342
GO:0016829 IPR018951 K18482
GO:0016829 IPR018951 K02288
GO:0016829 IPR012480 K02619
GO:0016829 IPR012480 K03342
GO:0016829 IPR012480 K18482
GO:0016829 IPR012480 K02288
GO:0016829 IPR020624 K02619
GO:0016829 IPR020624 K03342
GO:0016829 IPR020624 K18482
GO:0016829 IPR020624 K02288
GO:0016829 IPR002915 K02619
GO:0016829 IPR002915 K03342
GO:0016829 IPR002915 K18482
GO:0016829 IPR002915 K02288
GO:0016829 IPR010306 K02619
GO:0016829 IPR010306 K03342
GO:0016829 IPR010306 K18482
GO:0016829 IPR010306 K02288
GO:0016851 IPR011776 K03405
GO:0016851 IPR011776 K03404
GO:0016851 IPR011776 K03403
GO:0016851 IPR022571 K03405
GO:0016851 IPR022571 K03404
GO:0016851 IPR022571 K03403
GO:0016853 IPR008183 K03079
GO:0016853 IPR036569 K03079
GO:0016853 IPR006159 K03079
GO:0016853 IPR036100 K03079
GO:0016853 IPR003699 K03079
GO:0016853 IPR003500 K03079
GO:0016881 IPR005761 K02558
GO:0016891 IPR005034 K00784
GO:0016891 IPR005034 K21813
GO:0016891 IPR013471 K00784
GO:0016891 IPR013471 K21813
GO:0016972 IPR036774 K17783
GO:0016972 IPR036774 K17891
GO:0016972 IPR036774 K10758
GO:0016972 IPR017905 K17783
GO:0016972 IPR017905 K17891
GO:0016972 IPR017905 K10758
GO:0016987 IPR012759 K03086
GO:0016987 IPR012759 K03091
GO:0016987 IPR012759 K02405
GO:0016987 IPR012759 K03088
GO:0016987 IPR012759 K03093
GO:0016987 IPR012759 K03089
GO:0016987 IPR012759 K03092
GO:0016987 IPR012759 K03090
GO:0016987 IPR012759 K22007
GO:0016987 IPR012759 K03087
GO:0016987 IPR009042 K03086
GO:0016987 IPR009042 K03091
GO:0016987 IPR009042 K02405
GO:0016987 IPR009042 K03088
GO:0016987 IPR009042 K03093
GO:0016987 IPR009042 K03089
GO:0016987 IPR009042 K03092
GO:0016987 IPR009042 K03090
GO:0016987 IPR009042 K22007
GO:0016987 IPR009042 K03087
GO:0016987 IPR028630 K03086
GO:0016987 IPR028630 K03091
GO:0016987 IPR028630 K02405
GO:0016987 IPR028630 K03088
GO:0016987 IPR028630 K03093
GO:0016987 IPR028630 K03089
GO:0016987 IPR028630 K03092
GO:0016987 IPR028630 K03090
GO:0016987 IPR028630 K22007
GO:0016987 IPR028630 K03087
GO:0016987 IPR013249 K03086
GO:0016987 IPR013249 K03091
GO:0016987 IPR013249 K02405
GO:0016987 IPR013249 K03088
GO:0016987 IPR013249 K03093
GO:0016987 IPR013249 K03089
GO:0016987 IPR013249 K03092
GO:0016987 IPR013249 K03090
GO:0016987 IPR013249 K22007
GO:0016987 IPR013249 K03087
GO:0016987 IPR000394 K03086
GO:0016987 IPR000394 K03091
GO:0016987 IPR000394 K02405
GO:0016987 IPR000394 K03088
GO:0016987 IPR000394 K03093
GO:0016987 IPR000394 K03089
GO:0016987 IPR000394 K03092
GO:0016987 IPR000394 K03090
GO:0016987 IPR000394 K22007
GO:0016987 IPR000394 K03087
GO:0016992 IPR003698 K03644
GO:0017056 IPR026010 K18718
GO:0017056 IPR026010 K14315
GO:0017056 IPR026010 K14300
GO:0017056 IPR026010 K14297
GO:0017056 IPR026010 K14304
GO:0017056 IPR026010 K18724
GO:0017056 IPR026010 K14313
GO:0017056 IPR026010 K14302
GO:0017056 IPR026010 K14314
GO:0017056 IPR026010 K18716
GO:0017056 IPR026010 K18717
GO:0017056 IPR026010 K14310
GO:0017056 IPR026010 K14316
GO:0017056 IPR026010 K14295
GO:0017056 IPR026010 K14312
GO:0017056 IPR026010 K14299
GO:0017056 IPR026010 K14317
GO:0017056 IPR026010 K18722
GO:0017056 IPR026010 K14308
GO:0017056 IPR026010 K18725
GO:0017056 IPR026010 K14305
GO:0017056 IPR026010 K18721
GO:0017056 IPR026010 K18719
GO:0017056 IPR026010 K18720
GO:0017056 IPR026010 K14306
GO:0017056 IPR026010 K14309
GO:0017056 IPR026010 K14301
GO:0017056 IPR026010 K14296
GO:0017056 IPR026010 K14318
GO:0017056 IPR026010 K14303
GO:0017056 IPR026010 K14311
GO:0017056 IPR026010 K14307
GO:0017056 IPR007230 K18718
GO:0017056 IPR007230 K14315
GO:0017056 IPR007230 K14300
GO:0017056 IPR007230 K14297
GO:0017056 IPR007230 K14304
GO:0017056 IPR007230 K18724
GO:0017056 IPR007230 K14313
GO:0017056 IPR007230 K14302
GO:0017056 IPR007230 K14314
GO:0017056 IPR007230 K18716
GO:0017056 IPR007230 K18717
GO:0017056 IPR007230 K14310
GO:0017056 IPR007230 K14316
GO:0017056 IPR007230 K14295
GO:0017056 IPR007230 K14312
GO:0017056 IPR007230 K14299
GO:0017056 IPR007230 K14317
GO:0017056 IPR007230 K18722
GO:0017056 IPR007230 K14308
GO:0017056 IPR007230 K18725
GO:0017056 IPR007230 K14305
GO:0017056 IPR007230 K18721
GO:0017056 IPR007230 K18719
GO:0017056 IPR007230 K18720
GO:0017056 IPR007230 K14306
GO:0017056 IPR007230 K14309
GO:0017056 IPR007230 K14301
GO:0017056 IPR007230 K14296
GO:0017056 IPR007230 K14318
GO:0017056 IPR007230 K14303
GO:0017056 IPR007230 K14311
GO:0017056 IPR007230 K14307
GO:0017056 IPR004870 K18718
GO:0017056 IPR004870 K14315
GO:0017056 IPR004870 K14300
GO:0017056 IPR004870 K14297
GO:0017056 IPR004870 K14304
GO:0017056 IPR004870 K18724
GO:0017056 IPR004870 K14313
GO:0017056 IPR004870 K14302
GO:0017056 IPR004870 K14314
GO:0017056 IPR004870 K18716
GO:0017056 IPR004870 K18717
GO:0017056 IPR004870 K14310
GO:0017056 IPR004870 K14316
GO:0017056 IPR004870 K14295
GO:0017056 IPR004870 K14312
GO:0017056 IPR004870 K14299
GO:0017056 IPR004870 K14317
GO:0017056 IPR004870 K18722
GO:0017056 IPR004870 K14308
GO:0017056 IPR004870 K18725
GO:0017056 IPR004870 K14305
GO:0017056 IPR004870 K18721
GO:0017056 IPR004870 K18719
GO:0017056 IPR004870 K18720
GO:0017056 IPR004870 K14306
GO:0017056 IPR004870 K14309
GO:0017056 IPR004870 K14301
GO:0017056 IPR004870 K14296
GO:0017056 IPR004870 K14318
GO:0017056 IPR004870 K14303
GO:0017056 IPR004870 K14311
GO:0017056 IPR004870 K14307
GO:0017056 IPR037700 K18718
GO:0017056 IPR037700 K14315
GO:0017056 IPR037700 K14300
GO:0017056 IPR037700 K14297
GO:0017056 IPR037700 K14304
GO:0017056 IPR037700 K18724
GO:0017056 IPR037700 K14313
GO:0017056 IPR037700 K14302
GO:0017056 IPR037700 K14314
GO:0017056 IPR037700 K18716
GO:0017056 IPR037700 K18717
GO:0017056 IPR037700 K14310
GO:0017056 IPR037700 K14316
GO:0017056 IPR037700 K14295
GO:0017056 IPR037700 K14312
GO:0017056 IPR037700 K14299
GO:0017056 IPR037700 K14317
GO:0017056 IPR037700 K18722
GO:0017056 IPR037700 K14308
GO:0017056 IPR037700 K18725
GO:0017056 IPR037700 K14305
GO:0017056 IPR037700 K18721
GO:0017056 IPR037700 K18719
GO:0017056 IPR037700 K18720
GO:0017056 IPR037700 K14306
GO:0017056 IPR037700 K14309
GO:0017056 IPR037700 K14301
GO:0017056 IPR037700 K14296
GO:0017056 IPR037700 K14318
GO:0017056 IPR037700 K14303
GO:0017056 IPR037700 K14311
GO:0017056 IPR037700 K14307
GO:0017056 IPR017389 K18718
GO:0017056 IPR017389 K14315
GO:0017056 IPR017389 K14300
GO:0017056 IPR017389 K14297
GO:0017056 IPR017389 K14304
GO:0017056 IPR017389 K18724
GO:0017056 IPR017389 K14313
GO:0017056 IPR017389 K14302
GO:0017056 IPR017389 K14314
GO:0017056 IPR017389 K18716
GO:0017056 IPR017389 K18717
GO:0017056 IPR017389 K14310
GO:0017056 IPR017389 K14316
GO:0017056 IPR017389 K14295
GO:0017056 IPR017389 K14312
GO:0017056 IPR017389 K14299
GO:0017056 IPR017389 K14317
GO:0017056 IPR017389 K18722
GO:0017056 IPR017389 K14308
GO:0017056 IPR017389 K18725
GO:0017056 IPR017389 K14305
GO:0017056 IPR017389 K18721
GO:0017056 IPR017389 K18719
GO:0017056 IPR017389 K18720
GO:0017056 IPR017389 K14306
GO:0017056 IPR017389 K14309
GO:0017056 IPR017389 K14301
GO:0017056 IPR017389 K14296
GO:0017056 IPR017389 K14318
GO:0017056 IPR017389 K14303
GO:0017056 IPR017389 K14311
GO:0017056 IPR017389 K14307
GO:0017056 IPR007231 K18718
GO:0017056 IPR007231 K14315
GO:0017056 IPR007231 K14300
GO:0017056 IPR007231 K14297
GO:0017056 IPR007231 K14304
GO:0017056 IPR007231 K18724
GO:0017056 IPR007231 K14313
GO:0017056 IPR007231 K14302
GO:0017056 IPR007231 K14314
GO:0017056 IPR007231 K18716
GO:0017056 IPR007231 K18717
GO:0017056 IPR007231 K14310
GO:0017056 IPR007231 K14316
GO:0017056 IPR007231 K14295
GO:0017056 IPR007231 K14312
GO:0017056 IPR007231 K14299
GO:0017056 IPR007231 K14317
GO:0017056 IPR007231 K18722
GO:0017056 IPR007231 K14308
GO:0017056 IPR007231 K18725
GO:0017056 IPR007231 K14305
GO:0017056 IPR007231 K18721
GO:0017056 IPR007231 K18719
GO:0017056 IPR007231 K18720
GO:0017056 IPR007231 K14306
GO:0017056 IPR007231 K14309
GO:0017056 IPR007231 K14301
GO:0017056 IPR007231 K14296
GO:0017056 IPR007231 K14318
GO:0017056 IPR007231 K14303
GO:0017056 IPR007231 K14311
GO:0017056 IPR007231 K14307
GO:0017056 IPR007252 K18718
GO:0017056 IPR007252 K14315
GO:0017056 IPR007252 K14300
GO:0017056 IPR007252 K14297
GO:0017056 IPR007252 K14304
GO:0017056 IPR007252 K18724
GO:0017056 IPR007252 K14313
GO:0017056 IPR007252 K14302
GO:0017056 IPR007252 K14314
GO:0017056 IPR007252 K18716
GO:0017056 IPR007252 K18717
GO:0017056 IPR007252 K14310
GO:0017056 IPR007252 K14316
GO:0017056 IPR007252 K14295
GO:0017056 IPR007252 K14312
GO:0017056 IPR007252 K14299
GO:0017056 IPR007252 K14317
GO:0017056 IPR007252 K18722
GO:0017056 IPR007252 K14308
GO:0017056 IPR007252 K18725
GO:0017056 IPR007252 K14305
GO:0017056 IPR007252 K18721
GO:0017056 IPR007252 K18719
GO:0017056 IPR007252 K18720
GO:0017056 IPR007252 K14306
GO:0017056 IPR007252 K14309
GO:0017056 IPR007252 K14301
GO:0017056 IPR007252 K14296
GO:0017056 IPR007252 K14318
GO:0017056 IPR007252 K14303
GO:0017056 IPR007252 K14311
GO:0017056 IPR007252 K14307
GO:0017056 IPR037637 K18718
GO:0017056 IPR037637 K14315
GO:0017056 IPR037637 K14300
GO:0017056 IPR037637 K14297
GO:0017056 IPR037637 K14304
GO:0017056 IPR037637 K18724
GO:0017056 IPR037637 K14313
GO:0017056 IPR037637 K14302
GO:0017056 IPR037637 K14314
GO:0017056 IPR037637 K18716
GO:0017056 IPR037637 K18717
GO:0017056 IPR037637 K14310
GO:0017056 IPR037637 K14316
GO:0017056 IPR037637 K14295
GO:0017056 IPR037637 K14312
GO:0017056 IPR037637 K14299
GO:0017056 IPR037637 K14317
GO:0017056 IPR037637 K18722
GO:0017056 IPR037637 K14308
GO:0017056 IPR037637 K18725
GO:0017056 IPR037637 K14305
GO:0017056 IPR037637 K18721
GO:0017056 IPR037637 K18719
GO:0017056 IPR037637 K18720
GO:0017056 IPR037637 K14306
GO:0017056 IPR037637 K14309
GO:0017056 IPR037637 K14301
GO:0017056 IPR037637 K14296
GO:0017056 IPR037637 K14318
GO:0017056 IPR037637 K14303
GO:0017056 IPR037637 K14311
GO:0017056 IPR037637 K14307
GO:0017056 IPR024882 K18718
GO:0017056 IPR024882 K14315
GO:0017056 IPR024882 K14300
GO:0017056 IPR024882 K14297
GO:0017056 IPR024882 K14304
GO:0017056 IPR024882 K18724
GO:0017056 IPR024882 K14313
GO:0017056 IPR024882 K14302
GO:0017056 IPR024882 K14314
GO:0017056 IPR024882 K18716
GO:0017056 IPR024882 K18717
GO:0017056 IPR024882 K14310
GO:0017056 IPR024882 K14316
GO:0017056 IPR024882 K14295
GO:0017056 IPR024882 K14312
GO:0017056 IPR024882 K14299
GO:0017056 IPR024882 K14317
GO:0017056 IPR024882 K18722
GO:0017056 IPR024882 K14308
GO:0017056 IPR024882 K18725
GO:0017056 IPR024882 K14305
GO:0017056 IPR024882 K18721
GO:0017056 IPR024882 K18719
GO:0017056 IPR024882 K18720
GO:0017056 IPR024882 K14306
GO:0017056 IPR024882 K14309
GO:0017056 IPR024882 K14301
GO:0017056 IPR024882 K14296
GO:0017056 IPR024882 K14318
GO:0017056 IPR024882 K14303
GO:0017056 IPR024882 K14311
GO:0017056 IPR024882 K14307
GO:0017057 IPR005900 K13937
GO:0017057 IPR005900 K01057
GO:0017057 IPR005900 K07404
GO:0017061 IPR010044 K00772
GO:0017065 IPR039134 K10800
GO:0017070 IPR019580 K22611
GO:0017108 IPR026851 K15363
GO:0017110 IPR036258 K12305
GO:0017110 IPR036258 K12304
GO:0017110 IPR036258 K01511
GO:0017110 IPR009283 K12305
GO:0017110 IPR009283 K12304
GO:0017110 IPR009283 K01511
GO:0017116 IPR026851 K15255
GO:0017116 IPR026851 K15254
GO:0017128 IPR005552 K19503
GO:0017128 IPR005552 K19500
GO:0017128 IPR005552 K19501
GO:0017128 IPR005552 K19498
GO:0017128 IPR005552 K19499
GO:0017150 IPR018517 K05539
GO:0017150 IPR018517 K05543
GO:0017150 IPR018517 K05545
GO:0017150 IPR018517 K05540
GO:0017150 IPR018517 K05544
GO:0017150 IPR018517 K05541
GO:0017150 IPR018517 K05542
GO:0017150 IPR001269 K05539
GO:0017150 IPR001269 K05543
GO:0017150 IPR001269 K05545
GO:0017150 IPR001269 K05540
GO:0017150 IPR001269 K05544
GO:0017150 IPR001269 K05541
GO:0017150 IPR001269 K05542
GO:0017150 IPR004653 K05539
GO:0017150 IPR004653 K05543
GO:0017150 IPR004653 K05545
GO:0017150 IPR004653 K05540
GO:0017150 IPR004653 K05544
GO:0017150 IPR004653 K05541
GO:0017150 IPR004653 K05542
GO:0018738 IPR014186 K01070
GO:0018822 IPR024690 K01721
GO:0018822 IPR024690 K20807
GO:0019134 IPR005882 K04042
GO:0019134 IPR038009 K04042
GO:0019135 IPR027517 K06072
GO:0019187 IPR027389 K02359
GO:0019784 IPR005210 K21075
GO:0019789 IPR027230 K04706
GO:0019789 IPR027230 K16065
GO:0019789 IPR027230 K22756
GO:0019789 IPR027230 K11452
GO:0019789 IPR027230 K10631
GO:0019789 IPR027230 K16063
GO:0019789 IPR027230 K12172
GO:0019789 IPR027230 K16064
GO:0019789 IPR026846 K04706
GO:0019789 IPR026846 K16065
GO:0019789 IPR026846 K22756
GO:0019789 IPR026846 K11452
GO:0019789 IPR026846 K10631
GO:0019789 IPR026846 K16063
GO:0019789 IPR026846 K12172
GO:0019789 IPR026846 K16064
GO:0019829 IPR027256 K12952
GO:0019829 IPR027256 K21887
GO:0019829 IPR027256 K12954
GO:0019829 IPR027256 K12953
GO:0019829 IPR027256 K13526
GO:0019829 IPR027256 K12955
GO:0019829 IPR027256 K12951
GO:0019829 IPR027256 K12949
GO:0019829 IPR027256 K14951
GO:0019888 IPR002554 K19613
GO:0019888 IPR000009 K19613
GO:0019905 IPR026183 K19910
GO:0019905 IPR026183 K19911
GO:0019905 IPR026183 K17598
GO:0019905 IPR026183 K19902
GO:0019905 IPR026183 K19912
GO:0019905 IPR026183 K08518
GO:0019905 IPR026183 K19904
GO:0019905 IPR026183 K19908
GO:0019905 IPR026183 K19913
GO:0019905 IPR026183 K19328
GO:0019905 IPR026183 K19903
GO:0019905 IPR026183 K19906
GO:0019905 IPR026183 K19907
GO:0019905 IPR026183 K19914
GO:0019905 IPR026183 K19915
GO:0019905 IPR026183 K19905
GO:0019905 IPR026183 K19909
GO:0020037 IPR002207 K22494
GO:0020037 IPR038158 K22494
GO:0020037 IPR018506 K22494
GO:0020037 IPR010255 K22494
GO:0020037 IPR002326 K22494
GO:0020037 IPR011644 K22494
GO:0020037 IPR009056 K22494
GO:0020037 IPR036396 K22494
GO:0020037 IPR000971 K22494
GO:0020037 IPR000763 K22494
GO:0020037 IPR002541 K22494
GO:0020037 IPR000883 K22494
GO:0020037 IPR004329 K22494
GO:0020037 IPR012292 K22494
GO:0020037 IPR006067 K22494
GO:0020037 IPR002226 K22494
GO:0020037 IPR001128 K22494
GO:0020037 IPR002016 K22494
GO:0020037 IPR037217 K22494
GO:0020037 IPR002401 K22494
GO:0020037 IPR024711 K22494
GO:0020037 IPR036909 K22494
GO:0020037 IPR006066 K22494
GO:0020037 IPR023950 K22494
GO:0020037 IPR020835 K22494
GO:0020037 IPR002327 K22494
GO:0020037 IPR004981 K22494
GO:0020037 IPR003158 K22494
GO:0020037 IPR018028 K22494
GO:0020037 IPR002403 K22494
GO:0020037 IPR011614 K22494
GO:0022625 IPR039547 K02864
GO:0022625 IPR039547 K02943
GO:0022625 IPR039547 K02929
GO:0022625 IPR039547 K02932
GO:0022625 IPR039547 K02894
GO:0022625 IPR039547 K02935
GO:0022625 IPR039547 K02866
GO:0022625 IPR039547 K02878
GO:0022625 IPR039547 K02942
GO:0022625 IPR039547 K02921
GO:0022625 IPR039547 K02891
GO:0022625 IPR039547 K02911
GO:0022625 IPR039547 K02917
GO:0022625 IPR039547 K02936
GO:0022625 IPR039547 K02886
GO:0022625 IPR039547 K02879
GO:0022625 IPR039547 K02922
GO:0022625 IPR039547 K02869
GO:0022625 IPR039547 K02870
GO:0022625 IPR039547 K02884
GO:0022625 IPR039547 K02938
GO:0022625 IPR039547 K02872
GO:0022625 IPR039547 K02873
GO:0022625 IPR039547 K02874
GO:0022625 IPR039547 K02883
GO:0022625 IPR039547 K02876
GO:0022625 IPR039547 K02877
GO:0022625 IPR039547 K02904
GO:0022625 IPR039547 K02907
GO:0022625 IPR039547 K02887
GO:0022625 IPR039547 K02937
GO:0022625 IPR039547 K02896
GO:0022625 IPR039547 K02939
GO:0022625 IPR039547 K02923
GO:0022625 IPR039547 K02940
GO:0022625 IPR039547 K02941
GO:0022625 IPR039547 K02881
GO:0022625 IPR039547 K02890
GO:0022625 IPR039547 K02893
GO:0022625 IPR039547 K02924
GO:0022625 IPR039547 K02885
GO:0022625 IPR039547 K02905
GO:0022625 IPR039547 K02906
GO:0022625 IPR039547 K02915
GO:0022625 IPR039547 K02867
GO:0022625 IPR039547 K02898
GO:0022625 IPR039547 K07590
GO:0022625 IPR039547 K02865
GO:0022625 IPR039547 K02863
GO:0022625 IPR039547 K02920
GO:0022625 IPR039547 K02901
GO:0022625 IPR039547 K02912
GO:0022625 IPR039547 K02934
GO:0022625 IPR039547 K02903
GO:0022625 IPR039547 K02913
GO:0022625 IPR039547 K02914
GO:0022625 IPR039547 K02926
GO:0022625 IPR039547 K02925
GO:0022625 IPR039547 K02897
GO:0022625 IPR039547 K02928
GO:0022625 IPR039547 K02908
GO:0022625 IPR039547 K02899
GO:0022625 IPR039547 K02900
GO:0022625 IPR039547 K02919
GO:0022625 IPR039547 K02931
GO:0022625 IPR039547 K02892
GO:0022625 IPR039547 K02902
GO:0022625 IPR039547 K02933
GO:0022625 IPR039547 K02875
GO:0022625 IPR039547 K02895
GO:0022625 IPR039547 K02909
GO:0022625 IPR039547 K02868
GO:0022625 IPR039547 K02916
GO:0022625 IPR039547 K02927
GO:0022625 IPR039547 K02880
GO:0022625 IPR039547 K02882
GO:0022625 IPR039547 K02910
GO:0022625 IPR039547 K02871
GO:0022625 IPR039547 K02918
GO:0022625 IPR039547 K02889
GO:0022625 IPR039547 K02930
GO:0022625 IPR039547 K02888
GO:0022625 IPR033935 K02864
GO:0022625 IPR033935 K02943
GO:0022625 IPR033935 K02929
GO:0022625 IPR033935 K02932
GO:0022625 IPR033935 K02894
GO:0022625 IPR033935 K02935
GO:0022625 IPR033935 K02866
GO:0022625 IPR033935 K02878
GO:0022625 IPR033935 K02942
GO:0022625 IPR033935 K02921
GO:0022625 IPR033935 K02891
GO:0022625 IPR033935 K02911
GO:0022625 IPR033935 K02917
GO:0022625 IPR033935 K02936
GO:0022625 IPR033935 K02886
GO:0022625 IPR033935 K02879
GO:0022625 IPR033935 K02922
GO:0022625 IPR033935 K02869
GO:0022625 IPR033935 K02870
GO:0022625 IPR033935 K02884
GO:0022625 IPR033935 K02938
GO:0022625 IPR033935 K02872
GO:0022625 IPR033935 K02873
GO:0022625 IPR033935 K02874
GO:0022625 IPR033935 K02883
GO:0022625 IPR033935 K02876
GO:0022625 IPR033935 K02877
GO:0022625 IPR033935 K02904
GO:0022625 IPR033935 K02907
GO:0022625 IPR033935 K02887
GO:0022625 IPR033935 K02937
GO:0022625 IPR033935 K02896
GO:0022625 IPR033935 K02939
GO:0022625 IPR033935 K02923
GO:0022625 IPR033935 K02940
GO:0022625 IPR033935 K02941
GO:0022625 IPR033935 K02881
GO:0022625 IPR033935 K02890
GO:0022625 IPR033935 K02893
GO:0022625 IPR033935 K02924
GO:0022625 IPR033935 K02885
GO:0022625 IPR033935 K02905
GO:0022625 IPR033935 K02906
GO:0022625 IPR033935 K02915
GO:0022625 IPR033935 K02867
GO:0022625 IPR033935 K02898
GO:0022625 IPR033935 K07590
GO:0022625 IPR033935 K02865
GO:0022625 IPR033935 K02863
GO:0022625 IPR033935 K02920
GO:0022625 IPR033935 K02901
GO:0022625 IPR033935 K02912
GO:0022625 IPR033935 K02934
GO:0022625 IPR033935 K02903
GO:0022625 IPR033935 K02913
GO:0022625 IPR033935 K02914
GO:0022625 IPR033935 K02926
GO:0022625 IPR033935 K02925
GO:0022625 IPR033935 K02897
GO:0022625 IPR033935 K02928
GO:0022625 IPR033935 K02908
GO:0022625 IPR033935 K02899
GO:0022625 IPR033935 K02900
GO:0022625 IPR033935 K02919
GO:0022625 IPR033935 K02931
GO:0022625 IPR033935 K02892
GO:0022625 IPR033935 K02902
GO:0022625 IPR033935 K02933
GO:0022625 IPR033935 K02875
GO:0022625 IPR033935 K02895
GO:0022625 IPR033935 K02909
GO:0022625 IPR033935 K02868
GO:0022625 IPR033935 K02916
GO:0022625 IPR033935 K02927
GO:0022625 IPR033935 K02880
GO:0022625 IPR033935 K02882
GO:0022625 IPR033935 K02910
GO:0022625 IPR033935 K02871
GO:0022625 IPR033935 K02918
GO:0022625 IPR033935 K02889
GO:0022625 IPR033935 K02930
GO:0022625 IPR033935 K02888
GO:0022625 IPR044076 K02864
GO:0022625 IPR044076 K02943
GO:0022625 IPR044076 K02929
GO:0022625 IPR044076 K02932
GO:0022625 IPR044076 K02894
GO:0022625 IPR044076 K02935
GO:0022625 IPR044076 K02866
GO:0022625 IPR044076 K02878
GO:0022625 IPR044076 K02942
GO:0022625 IPR044076 K02921
GO:0022625 IPR044076 K02891
GO:0022625 IPR044076 K02911
GO:0022625 IPR044076 K02917
GO:0022625 IPR044076 K02936
GO:0022625 IPR044076 K02886
GO:0022625 IPR044076 K02879
GO:0022625 IPR044076 K02922
GO:0022625 IPR044076 K02869
GO:0022625 IPR044076 K02870
GO:0022625 IPR044076 K02884
GO:0022625 IPR044076 K02938
GO:0022625 IPR044076 K02872
GO:0022625 IPR044076 K02873
GO:0022625 IPR044076 K02874
GO:0022625 IPR044076 K02883
GO:0022625 IPR044076 K02876
GO:0022625 IPR044076 K02877
GO:0022625 IPR044076 K02904
GO:0022625 IPR044076 K02907
GO:0022625 IPR044076 K02887
GO:0022625 IPR044076 K02937
GO:0022625 IPR044076 K02896
GO:0022625 IPR044076 K02939
GO:0022625 IPR044076 K02923
GO:0022625 IPR044076 K02940
GO:0022625 IPR044076 K02941
GO:0022625 IPR044076 K02881
GO:0022625 IPR044076 K02890
GO:0022625 IPR044076 K02893
GO:0022625 IPR044076 K02924
GO:0022625 IPR044076 K02885
GO:0022625 IPR044076 K02905
GO:0022625 IPR044076 K02906
GO:0022625 IPR044076 K02915
GO:0022625 IPR044076 K02867
GO:0022625 IPR044076 K02898
GO:0022625 IPR044076 K07590
GO:0022625 IPR044076 K02865
GO:0022625 IPR044076 K02863
GO:0022625 IPR044076 K02920
GO:0022625 IPR044076 K02901
GO:0022625 IPR044076 K02912
GO:0022625 IPR044076 K02934
GO:0022625 IPR044076 K02903
GO:0022625 IPR044076 K02913
GO:0022625 IPR044076 K02914
GO:0022625 IPR044076 K02926
GO:0022625 IPR044076 K02925
GO:0022625 IPR044076 K02897
GO:0022625 IPR044076 K02928
GO:0022625 IPR044076 K02908
GO:0022625 IPR044076 K02899
GO:0022625 IPR044076 K02900
GO:0022625 IPR044076 K02919
GO:0022625 IPR044076 K02931
GO:0022625 IPR044076 K02892
